scarcity_score,salary_premium_pct,repost_rate_pct,demand_count,median_days_open,log_median_days_open
4.3,-40.7,0.0,29,0.0,0.0
39.9,-45.0,2.8,232,26.0,3.295836866004329
55.9,2.0,1.6,57,22.0,3.1354942159291497
70.1,26.5,1.2,604,61.0,4.127134385045092
47.1,-34.9,0.9,306,45.0,3.828641396489095
22.8,-34.9,8.5,168,0.0,0.0
39.7,74.6,1.2,58,0.0,0.0
20.1,-34.9,5.9,91,0.0,0.0
39.0,-49.4,15.5,994,1.0,0.6931471805599453
68.0,3.4,7.2,216,40.0,3.713572066704308
64.2,-23.3,4.8,214,53.0,3.9889840465642745
53.6,-23.0,13.6,136,1.0,0.6931471805599453
53.5,-9.0,2.3,610,17.0,2.8903717578961645
25.5,-31.3,6.6,87,0.0,0.0
38.9,-57.5,9.7,42,6.0,1.9459101490553132
45.9,-29.9,1.4,106,19.0,2.995732273553991
64.7,12.2,1.0,43,46.0,3.8501476017100584
56.1,-27.0,13.5,68,2.0,1.0986122886681098
61.2,-40.1,9.7,62,61.0,4.127134385045092
56.2,-31.3,11.7,1094,8.0,2.1972245773362196
26.1,-42.8,18.9,875,0.0,0.0
37.0,-46.8,4.1,289,16.0,2.833213344056216
57.6,19.7,0.2,415,26.0,3.295836866004329
66.1,32.7,6.3,239,17.0,2.8903717578961645
68.0,20.4,4.7,231,44.0,3.8066624897703196
38.7,-9.6,11.0,2667,0.0,0.0
26.8,-34.9,10.7,1446,0.0,0.0
34.0,-34.9,0.6,113,3.0,1.3862943611198906
59.0,2.0,8.9,422,6.0,1.9459101490553132
68.2,23.7,6.0,813,36.0,3.6109179126442243
59.3,-27.7,8.8,1225,32.0,3.4965075614664802
56.0,-17.9,0.7,88,42.0,3.7612001156935624
27.0,-27.7,7.7,269,0.0,0.0
39.4,31.4,5.4,1653,0.0,0.0
37.8,28.2,4.3,820,0.0,0.0
21.2,-36.7,8.1,106,0.0,0.0
64.2,92.3,0.0,22,31.0,3.4657359027997265
56.7,-42.2,10.0,303,46.0,3.8501476017100584
48.3,-40.0,16.1,397,2.0,1.0986122886681098
19.5,-41.4,8.5,338,0.0,0.0
69.3,81.4,3.8,14,17.0,2.8903717578961645
57.3,-22.3,8.1,678,21.0,3.091042453358316
25.0,-49.4,21.1,214,0.0,0.0
58.3,4.1,8.1,761,6.0,1.9459101490553132
33.4,-11.5,0.0,23,1.0,0.6931471805599453
68.6,58.7,0.0,97,54.0,4.007333185232471
40.7,-22.0,1.7,312,1.0,0.6931471805599453
36.2,-8.8,8.8,2705,0.0,0.0
57.6,79.0,22.6,83,0.0,0.0
73.1,36.2,3.7,599,46.0,3.8501476017100584
31.5,-25.5,8.8,1812,0.0,0.0
46.7,-40.7,12.1,148,6.0,1.9459101490553132
19.0,-34.9,4.8,74,0.0,0.0
26.1,-36.7,10.7,387,0.0,0.0
62.3,3.3,5.5,399,23.0,3.1780538303479458
65.6,-27.7,8.5,375,54.0,4.007333185232471
75.5,40.8,4.0,355,52.0,3.970291913552122
7.1,-34.9,0.0,95,0.0,0.0
76.2,26.5,14.7,155,29.0,3.4011973816621555
76.5,45.2,1.9,810,61.0,4.127134385045092
38.4,-27.3,20.6,496,0.0,0.0
38.0,-7.5,9.2,1655,0.0,0.0
50.4,2.4,6.3,1654,1.0,0.6931471805599453
55.4,26.5,0.0,81,36.0,3.6109179126442243
59.2,49.0,0.5,129,8.0,2.1972245773362196
52.9,-19.3,11.5,381,1.0,0.6931471805599453
57.9,79.0,31.2,53,0.0,0.0
49.8,-27.4,11.4,507,1.0,0.6931471805599453
40.5,-34.9,9.7,1668,1.0,0.6931471805599453
33.6,-46.2,4.0,244,6.0,1.9459101490553132
42.6,101.7,1.4,19,0.0,0.0
80.2,96.3,5.8,347,31.0,3.4657359027997265
26.7,1.1,12.3,156,0.0,0.0
26.0,-25.4,40.0,10,0.0,0.0
40.9,30.0,3.5,95,14.0,2.70805020110221
45.6,54.8,0.0,24,23.0,3.1780538303479458
54.1,52.5,0.0,91,46.0,3.8501476017100584
23.3,52.5,0.0,38,0.0,0.0
49.4,37.7,3.6,107,26.0,3.295836866004329
46.5,36.4,3.0,245,25.0,3.258096538021482
65.5,29.1,4.3,32,89.0,4.499809670330265
67.2,52.5,8.0,79,27.0,3.332204510175204
75.6,82.1,1.1,439,44.0,3.8066624897703196
43.8,43.8,2.9,122,9.0,2.302585092994046
71.7,56.2,2.6,324,30.0,3.4339872044851463
48.3,49.5,0.0,99,46.0,3.8501476017100584
33.0,96.3,0.0,38,0.0,0.0
17.5,49.5,0.0,43,0.0,0.0
83.8,66.4,6.9,249,46.0,3.8501476017100584
65.5,51.2,4.3,1119,28.0,3.367295829986474
44.7,38.1,1.3,25,18.0,2.9444389791664403
15.5,47.4,0.0,36,0.0,0.0
46.5,0.0,0.3,189,45.0,3.828641396489095
45.6,176.2,3.0,18,0.0,0.0
32.2,29.2,13.3,422,0.0,0.0
33.9,40.4,12.4,143,0.0,0.0
32.5,-8.2,16.5,226,0.0,0.0
60.8,89.7,15.6,38,1.0,0.6931471805599453
49.0,57.2,10.0,151,1.0,0.6931471805599453
40.2,-32.4,8.8,46,43.0,3.784189633918261
57.8,201.4,0.0,29,53.0,3.9889840465642745
24.7,-9.2,5.1,101,0.0,0.0
36.2,38.2,19.2,190,0.0,0.0
52.8,205.9,0.0,22,43.0,3.784189633918261
19.8,-31.1,8.6,371,0.0,0.0
48.6,205.9,4.9,49,0.0,0.0
49.1,-21.1,6.3,100,52.0,3.970291913552122
25.3,-26.5,13.4,60,0.0,0.0
39.2,89.1,0.0,101,36.0,3.6109179126442243
46.6,130.7,0.0,47,36.0,3.6109179126442243
52.8,205.9,0.0,24,43.0,3.784189633918261
53.5,106.7,0.0,23,53.0,3.9889840465642745
56.8,-23.6,13.6,80,61.0,4.127134385045092
42.0,115.1,2.3,95,0.0,0.0
54.7,67.2,9.3,207,13.0,2.6390573296152584
71.8,205.9,0.0,39,108.0,4.6913478822291435
24.6,-20.3,7.2,373,0.0,0.0
51.4,97.1,0.0,22,53.0,3.9889840465642745
59.9,97.6,2.3,28,40.0,3.713572066704308
43.8,57.2,0.0,53,61.0,4.127134385045092
22.8,-28.2,11.4,174,0.0,0.0
43.0,67.2,22.2,117,0.0,0.0
23.5,24.6,0.9,54,0.0,0.0
57.0,15.8,2.4,201,1.0,0.6931471805599453
52.8,31.7,13.6,169,0.0,0.0
80.5,11.1,10.7,80,9.0,2.302585092994046
27.1,-35.1,10.4,271,0.0,0.0
22.9,-45.2,12.7,238,0.0,0.0
70.9,-4.9,2.9,24,69.0,4.248495242049359
75.7,21.4,6.0,42,5.0,1.791759469228055
61.7,-11.6,3.0,125,9.0,2.302585092994046
29.7,-40.2,18.3,104,0.0,0.0
56.3,44.5,22.0,19,0.0,0.0
60.5,-13.5,5.0,78,5.0,1.791759469228055
50.0,-9.6,4.8,284,1.0,0.6931471805599453
28.1,-38.5,13.3,96,0.0,0.0
58.7,-1.8,1.9,59,2.0,1.0986122886681098
36.2,-15.7,13.5,44,0.0,0.0
67.0,-4.1,2.8,244,46.0,3.8501476017100584
24.3,-43.1,10.2,111,0.0,0.0
32.5,-15.7,8.5,57,0.0,0.0
70.2,7.9,25.0,25,1.0,0.6931471805599453
36.4,-50.8,0.0,18,23.0,3.1780538303479458
47.1,-30.5,8.3,76,1.0,0.6931471805599453
42.7,-29.7,4.0,129,1.0,0.6931471805599453
17.9,-47.3,7.4,38,0.0,0.0
27.5,-43.8,15.1,158,0.0,0.0
49.4,-14.6,6.0,117,1.0,0.6931471805599453
33.6,-9.9,6.7,1133,0.0,0.0
42.7,6.2,9.8,2154,0.0,0.0
63.2,-29.7,12.9,109,5.0,1.791759469228055
27.2,-30.0,6.6,179,0.0,0.0
40.9,-1.9,10.4,69,0.0,0.0
76.4,58.2,22.2,21,1.0,0.6931471805599453
64.6,-6.2,1.0,51,59.0,4.0943445622221
26.1,-35.1,9.3,782,0.0,0.0
28.2,-31.6,10.4,377,0.0,0.0
39.9,1.5,6.9,331,0.0,0.0
31.1,-47.3,3.2,49,1.0,0.6931471805599453
14.2,-50.8,5.8,22,0.0,0.0
40.8,-9.6,14.1,60,0.0,0.0
34.3,-31.6,22.9,78,0.0,0.0
27.8,9.7,0.0,23,0.0,0.0
81.9,11.1,7.4,163,61.0,4.127134385045092
61.7,-26.0,12.9,135,2.0,1.0986122886681098
62.1,7.5,2.7,319,2.0,1.0986122886681098
78.2,-9.2,13.8,162,59.0,4.0943445622221
49.3,44.5,8.2,53,0.0,0.0
32.0,-31.6,15.0,241,0.0,0.0
29.7,-43.8,23.2,46,0.0,0.0
61.6,44.0,3.8,49,1.0,0.6931471805599453
79.3,47.4,8.7,411,9.0,2.302585092994046
36.6,-14.0,15.2,220,0.0,0.0
13.7,-49.4,7.4,11,0.0,0.0
35.6,-14.0,14.5,251,0.0,0.0
9.7,-28.8,0.0,14,0.0,0.0
31.4,-14.0,9.9,647,0.0,0.0
54.2,-32.8,30.2,56,1.0,0.6931471805599453
27.3,-31.7,18.7,483,0.0,0.0
67.8,-10.5,8.9,155,2.0,1.0986122886681098
11.9,-38.3,4.2,11,0.0,0.0
30.2,-30.5,20.8,195,0.0,0.0
47.6,-14.0,1.2,59,1.0,0.6931471805599453
37.6,-14.0,18.2,553,0.0,0.0
34.7,-17.6,15.0,146,0.0,0.0
21.5,-19.0,3.6,125,0.0,0.0
41.2,6.6,10.9,561,0.0,0.0
27.4,-40.3,0.0,46,1.0,0.6931471805599453
33.1,-14.0,12.3,367,0.0,0.0
60.1,-17.1,14.5,34,1.0,0.6931471805599453
21.4,-30.0,7.1,107,0.0,0.0
39.0,-9.0,13.1,538,0.0,0.0
24.8,-31.3,12.8,248,0.0,0.0
58.6,-34.3,14.4,21,9.0,2.302585092994046
37.7,37.5,4.5,49,0.0,0.0
75.1,82.0,1.1,44,44.0,3.8066624897703196
43.0,-3.9,17.5,251,0.0,0.0
24.9,-30.5,12.5,185,0.0,0.0
26.6,-39.3,39.2,18,0.0,0.0
43.8,40.6,9.1,150,0.0,0.0
11.2,-38.3,3.8,30,0.0,0.0
28.1,-14.0,7.1,51,0.0,0.0
33.7,-11.4,9.1,20,0.0,0.0
59.4,-1.4,6.2,115,1.0,0.6931471805599453
33.7,118.4,0.0,30,0.0,0.0
40.5,-29.2,0.5,118,1.0,0.6931471805599453
27.6,-31.7,18.8,48,0.0,0.0
39.2,35.3,6.3,385,0.0,0.0
80.1,-3.1,14.0,162,55.0,4.02535169073515
40.1,11.6,9.4,957,0.0,0.0
21.2,-30.5,8.2,41,0.0,0.0
65.9,19.5,1.7,59,2.0,1.0986122886681098
37.8,30.0,6.2,85,0.0,0.0
72.8,64.6,1.5,11,9.0,2.302585092994046
17.3,-34.3,7.9,40,0.0,0.0
19.3,-27.2,4.0,92,0.0,0.0
40.3,54.0,4.7,69,0.0,0.0
31.7,-24.2,14.2,483,0.0,0.0
76.5,38.0,4.5,15,54.0,4.007333185232471
63.6,-1.2,0.0,43,98.0,4.59511985013459
33.7,-14.8,13.0,1444,0.0,0.0
45.3,-27.2,4.2,69,1.0,0.6931471805599453
23.9,-27.7,8.0,89,0.0,0.0
61.1,36.5,2.5,145,1.0,0.6931471805599453
8.1,-48.4,2.4,17,0.0,0.0
90.2,46.2,31.0,19,40.0,3.713572066704308
69.9,82.0,0.0,14,50.0,3.9318256327243257
32.1,-20.4,13.6,15,0.0,0.0
21.6,-31.7,10.5,133,0.0,0.0
36.3,-27.2,0.0,36,1.0,0.6931471805599453
73.2,32.6,14.9,40,1.0,0.6931471805599453
36.8,-7.9,9.9,506,0.0,0.0
33.4,-1.4,5.5,451,0.0,0.0
35.8,-15.1,15.2,1715,0.0,0.0
39.5,3.2,9.7,870,0.0,0.0
62.2,25.5,5.3,508,1.0,0.6931471805599453
87.1,130.5,12.8,23,4.0,1.6094379124341003
35.5,-12.7,11.3,261,0.0,0.0
46.5,-27.2,5.3,47,1.0,0.6931471805599453
23.9,-39.3,17.8,98,0.0,0.0
47.9,77.5,7.8,35,0.0,0.0
32.0,-12.9,4.7,415,0.0,0.0
18.3,-29.5,7.3,266,0.0,0.0
58.6,-39.3,14.6,123,25.0,3.258096538021482
35.9,-19.7,11.1,1582,0.0,0.0
31.0,-26.8,15.7,169,0.0,0.0
35.3,-21.0,12.0,1341,0.0,0.0
13.6,-33.1,5.1,194,0.0,0.0
31.7,-23.0,11.9,92,0.0,0.0
36.9,18.8,3.0,35,0.0,0.0
34.5,-20.6,9.9,1416,0.0,0.0
61.2,13.4,0.0,19,25.0,3.258096538021482
30.6,57.8,0.0,10,0.0,0.0
20.8,-10.8,0.0,68,0.0,0.0
30.7,-21.9,8.4,651,0.0,0.0
26.0,-15.8,1.7,38,0.0,0.0
30.1,56.2,0.0,20,0.0,0.0
15.7,-26.2,0.3,26,0.0,0.0
28.0,-27.1,12.3,468,0.0,0.0
33.4,-24.1,15.3,511,0.0,0.0
14.7,-28.6,2.8,78,0.0,0.0
27.5,-28.6,16.7,164,0.0,0.0
34.1,-5.3,4.2,140,0.0,0.0
30.5,-22.4,8.7,199,0.0,0.0
7.3,-33.1,1.0,95,0.0,0.0
34.7,-9.7,5.6,103,0.0,0.0
19.5,-32.2,9.4,94,0.0,0.0
31.2,-25.0,12.6,1049,0.0,0.0
24.5,-24.6,6.7,566,0.0,0.0
68.3,26.9,1.3,111,1.0,0.6931471805599453
46.1,22.4,11.3,183,0.0,0.0
48.2,13.5,22.9,35,0.0,0.0
30.2,-15.8,5.0,77,0.0,0.0
16.4,-20.6,0.0,17,0.0,0.0
72.8,16.9,2.3,23,40.0,3.713572066704308
24.0,-21.1,2.0,81,0.0,0.0
18.1,-27.2,3.5,84,0.0,0.0
53.9,-39.3,12.5,73,1.0,0.6931471805599453
19.9,-28.6,7.7,809,0.0,0.0
16.1,-26.8,1.4,74,0.0,0.0
39.7,16.9,7.4,24,0.0,0.0
68.4,-24.0,22.0,44,1.0,0.6931471805599453
31.7,69.7,0.0,10,0.0,0.0
30.8,-5.7,1.9,27,0.0,0.0
51.7,31.3,22.7,11,0.0,0.0
57.2,-10.8,0.0,16,8.0,2.1972245773362196
60.5,-30.5,24.0,63,1.0,0.6931471805599453
16.6,-30.5,7.3,178,0.0,0.0
40.5,10.2,9.0,268,0.0,0.0
43.8,-15.2,31.1,74,0.0,0.0
25.1,-28.6,12.4,1254,0.0,0.0
33.7,-23.0,12.9,96,0.0,0.0
73.5,46.7,6.1,348,23.0,3.1780538303479458
42.5,-10.0,10.7,1033,0.0,0.0
72.7,-36.5,11.4,132,55.0,4.02535169073515
64.8,71.5,0.0,11,29.0,3.4011973816621555
39.3,-30.3,10.4,508,0.0,0.0
22.5,-40.6,2.8,30,0.0,0.0
45.7,-42.4,0.0,16,61.0,4.127134385045092
33.8,-36.5,9.4,2129,0.0,0.0
31.1,-43.6,17.8,68,0.0,0.0
31.6,-42.2,13.1,849,0.0,0.0
27.8,-44.2,12.9,24,0.0,0.0
45.9,29.2,8.9,96,0.0,0.0
33.9,-38.2,9.6,738,0.0,0.0
30.3,-41.8,9.1,675,0.0,0.0
55.6,-33.6,0.0,65,61.0,4.127134385045092
35.7,-40.6,13.0,1093,0.0,0.0
67.1,-42.2,29.6,36,31.0,3.4657359027997265
32.9,-43.6,2.9,120,1.0,0.6931471805599453
66.4,5.9,1.9,67,33.0,3.5263605246161616
61.4,38.8,0.0,21,29.0,3.4011973816621555
68.9,4.0,1.2,270,61.0,4.127134385045092
59.0,-36.5,0.9,142,61.0,4.127134385045092
68.1,-36.5,7.4,161,61.0,4.127134385045092
56.2,70.3,0.0,28,8.0,2.1972245773362196
18.7,-44.8,6.2,114,0.0,0.0
41.5,-50.6,11.9,810,1.0,0.6931471805599453
37.1,-42.2,5.8,198,1.0,0.6931471805599453
74.5,32.1,8.7,177,23.0,3.1780538303479458
71.7,-8.6,11.6,175,15.0,2.772588722239781
58.3,14.6,0.8,263,12.0,2.5649493574615367
24.9,-42.2,7.8,107,0.0,0.0
23.1,-66.5,1.1,158,1.0,0.6931471805599453
64.4,39.9,1.0,52,15.0,2.772588722239781
79.6,52.7,5.6,115,44.0,3.8066624897703196
35.2,-44.3,2.7,67,2.0,1.0986122886681098
69.0,-42.2,18.2,66,54.0,4.007333185232471
54.0,-42.2,12.9,831,8.0,2.1972245773362196
37.7,-35.7,10.6,934,0.0,0.0
34.5,-48.9,2.7,337,2.0,1.0986122886681098
74.7,29.2,4.7,166,43.0,3.784189633918261
58.4,-32.2,7.0,321,9.0,2.302585092994046
73.2,25.0,3.1,256,50.0,3.9318256327243257
39.4,-19.1,9.2,2325,0.0,0.0
28.3,-42.2,10.4,1550,0.0,0.0
30.8,-36.5,0.0,86,1.0,0.6931471805599453
59.0,-9.6,4.5,259,9.0,2.302585092994046
69.8,-15.4,7.1,641,30.0,3.4339872044851463
53.9,-40.0,8.6,912,8.0,2.1972245773362196
27.2,-59.8,0.0,39,10.0,2.3978952727983707
47.6,47.5,0.0,20,1.0,0.6931471805599453
29.2,-40.3,7.2,228,0.0,0.0
52.9,20.7,3.7,1855,1.0,0.6931471805599453
36.8,18.4,4.0,673,0.0,0.0
17.0,-49.9,6.0,82,0.0,0.0
63.5,87.6,0.0,10,23.0,3.1780538303479458
39.3,-51.7,7.1,301,2.0,1.0986122886681098
25.3,-54.9,16.1,309,0.0,0.0
25.8,-43.8,9.7,257,0.0,0.0
32.0,-62.6,2.4,17,8.0,2.1972245773362196
58.8,-28.6,8.8,764,2.0,1.0986122886681098
24.2,-54.2,12.9,107,0.0,0.0
39.3,-42.2,6.8,678,1.0,0.6931471805599453
52.9,-23.6,8.5,27,1.0,0.6931471805599453
75.3,54.8,2.2,42,34.0,3.5553480614894135
62.6,-20.7,6.0,203,23.0,3.1780538303479458
45.7,-12.6,17.4,17,0.0,0.0
38.7,-29.5,9.4,2260,0.0,0.0
42.4,74.5,2.6,47,0.0,0.0
65.2,34.0,2.6,577,15.0,2.772588722239781
28.6,-41.5,7.5,1868,0.0,0.0
26.2,-44.2,10.9,122,0.0,0.0
14.9,-36.5,0.0,33,0.0,0.0
23.2,-44.3,9.2,309,0.0,0.0
50.1,-43.6,6.3,383,23.0,3.1780538303479458
55.4,-43.6,15.6,373,9.0,2.302585092994046
57.6,-43.8,6.3,235,58.0,4.07753744390572
11.6,-62.6,4.3,10,0.0,0.0
14.9,-36.5,0.0,43,0.0,0.0
30.6,-9.5,1.4,40,0.0,0.0
54.9,23.4,5.8,112,1.0,0.6931471805599453
69.3,-31.5,6.0,419,61.0,4.127134385045092
42.4,-31.0,13.6,408,0.0,0.0
26.8,-42.2,9.2,1570,0.0,0.0
51.3,-3.0,5.6,1376,1.0,0.6931471805599453
57.4,23.4,0.0,43,25.0,3.258096538021482
66.4,115.8,0.0,26,29.0,3.4011973816621555
70.1,46.7,3.2,139,16.0,2.833213344056216
47.3,-2.3,1.3,292,1.0,0.6931471805599453
43.7,74.5,2.9,45,0.0,0.0
35.1,-38.6,11.2,411,0.0,0.0
29.6,-42.2,11.3,1656,0.0,0.0
53.7,-42.2,6.1,229,29.0,3.4011973816621555
74.6,85.3,0.2,305,33.0,3.5263605246161616
22.1,-18.0,2.6,77,0.0,0.0
32.4,13.8,0.0,79,16.0,2.833213344056216
28.5,64.9,0.0,20,0.0,0.0
44.3,-5.7,0.6,265,20.0,3.044522437723423
39.3,35.4,7.8,46,0.0,0.0
31.3,31.6,0.0,26,9.0,2.302585092994046
56.9,62.3,2.7,419,2.0,1.0986122886681098
53.8,62.1,5.8,101,1.0,0.6931471805599453
34.5,1.7,0.0,45,33.0,3.5263605246161616
74.4,63.9,2.9,223,33.0,3.5263605246161616
46.6,2.4,0.0,45,89.0,4.499809670330265
52.2,38.6,0.0,40,43.0,3.784189633918261
52.3,56.8,0.0,23,40.0,3.713572066704308
26.9,-8.1,0.0,35,26.0,3.295836866004329
0.0,-25.6,0.0,17,0.0,0.0
73.3,76.4,2.3,150,31.0,3.4657359027997265
47.0,29.0,1.1,995,9.0,2.302585092994046
17.1,-21.2,0.0,15,9.0,2.302585092994046
51.3,4.9,4.1,154,16.0,2.833213344056216
17.9,-32.5,1.9,22,0.0,0.0
31.7,21.7,7.4,332,0.0,0.0
35.1,26.6,9.4,87,0.0,0.0
31.1,-24.5,12.2,211,0.0,0.0
48.9,192.6,2.5,17,0.0,0.0
27.4,50.4,1.3,151,0.0,0.0
48.9,-35.3,9.9,74,40.0,3.713572066704308
31.5,80.1,0.7,64,0.0,0.0
41.1,63.2,10.0,141,0.0,0.0
65.7,143.1,1.5,47,40.0,3.713572066704308
25.1,-34.1,12.2,314,0.0,0.0
54.0,176.4,0.0,22,2.0,1.0986122886681098
41.5,173.7,1.0,67,0.0,0.0
74.9,143.1,7.3,117,52.0,3.970291913552122
27.2,-17.1,5.7,55,0.0,0.0
61.0,97.2,3.3,84,1.0,0.6931471805599453
41.3,125.1,3.3,28,0.0,0.0
62.7,192.6,0.0,13,52.0,3.970291913552122
36.2,-32.5,0.0,20,57.0,4.060443010546419
64.1,-26.3,15.3,72,57.0,4.060443010546419
30.1,73.4,0.6,127,0.0,0.0
35.0,102.3,0.8,201,0.0,0.0
30.0,176.4,0.0,11,0.0,0.0
19.3,-34.1,4.3,277,0.0,0.0
42.5,176.4,1.0,42,0.0,0.0
67.1,50.4,2.0,32,79.0,4.382026634673881
45.0,-31.3,4.3,155,1.0,0.6931471805599453
48.5,143.1,10.7,97,0.0,0.0
38.7,-10.0,0.0,35,52.0,3.970291913552122
25.5,23.6,1.3,34,0.0,0.0
55.2,36.7,1.2,245,1.0,0.6931471805599453
58.1,66.4,36.7,294,0.0,0.0
63.1,25.7,19.1,93,1.0,0.6931471805599453
29.4,-20.5,0.0,26,1.0,0.6931471805599453
50.5,-28.4,11.6,438,2.0,1.0986122886681098
25.1,-34.4,18.5,241,0.0,0.0
16.1,-20.5,0.0,29,0.0,0.0
51.5,-28.4,8.6,143,9.0,2.302585092994046
28.3,-31.2,18.3,136,0.0,0.0
52.2,15.8,42.1,13,0.0,0.0
60.4,-12.1,3.2,149,5.0,1.791759469228055
65.8,15.4,10.2,358,2.0,1.0986122886681098
37.2,-40.4,24.5,115,1.0,0.6931471805599453
36.8,-57.8,0.4,130,16.0,2.833213344056216
33.3,-18.3,9.3,37,0.0,0.0
69.5,17.0,0.8,301,39.0,3.6888794541139363
41.2,-30.4,12.6,196,1.0,0.6931471805599453
31.9,-28.2,17.5,113,0.0,0.0
71.1,33.8,4.5,49,16.0,2.833213344056216
67.1,34.4,19.6,34,1.0,0.6931471805599453
38.3,8.3,0.0,34,1.0,0.6931471805599453
39.6,-32.5,3.2,131,2.0,1.0986122886681098
53.7,-22.7,0.0,20,71.0,4.276666119016055
50.5,-28.4,6.4,145,9.0,2.302585092994046
30.7,-13.2,1.1,59,0.0,0.0
43.5,-31.2,23.1,156,1.0,0.6931471805599453
47.3,-26.9,5.6,138,2.0,1.0986122886681098
35.5,-10.9,5.3,1520,0.0,0.0
43.6,11.9,11.3,2844,0.0,0.0
48.5,-20.5,14.9,177,1.0,0.6931471805599453
44.4,53.2,2.5,25,0.0,0.0
18.1,-33.8,8.2,141,0.0,0.0
42.8,-12.1,18.3,94,0.0,0.0
39.5,-38.0,0.0,11,68.0,4.23410650459726
50.1,-38.0,10.8,43,30.0,3.4339872044851463
41.9,8.3,11.1,35,0.0,0.0
69.0,-14.9,2.2,165,74.0,4.31748811353631
45.8,-31.5,9.9,1067,2.0,1.0986122886681098
52.3,-26.6,10.6,479,2.0,1.0986122886681098
50.1,-21.9,5.6,398,2.0,1.0986122886681098
19.5,-17.4,0.0,72,0.0,0.0
42.6,-3.8,12.1,61,0.0,0.0
36.1,-26.6,33.1,86,0.0,0.0
67.9,49.9,0.0,22,40.0,3.713572066704308
76.5,25.7,4.2,233,61.0,4.127134385045092
44.1,-20.5,9.6,180,1.0,0.6931471805599453
67.4,13.2,1.9,495,30.0,3.4339872044851463
76.8,33.8,11.1,198,16.0,2.833213344056216
56.7,33.8,7.1,63,1.0,0.6931471805599453
46.0,-26.6,16.5,330,1.0,0.6931471805599453
24.6,-36.4,19.4,44,0.0,0.0
32.0,-36.4,9.9,72,1.0,0.6931471805599453
83.1,45.5,8.9,83,44.0,3.8066624897703196
66.0,22.2,4.0,452,40.0,3.713572066704308
21.1,-30.8,9.7,340,0.0,0.0
55.7,-2.9,7.1,329,33.0,3.5263605246161616
33.9,7.6,11.3,753,0.0,0.0
57.0,-2.9,33.3,40,7.0,2.0794415416798357
27.7,-14.4,11.4,611,0.0,0.0
63.4,37.9,5.8,201,9.0,2.302585092994046
74.8,143.9,1.1,64,37.0,3.6375861597263857
45.5,-3.4,13.4,206,1.0,0.6931471805599453
28.9,105.5,0.0,49,0.0,0.0
28.2,-7.9,10.8,665,0.0,0.0
38.2,47.6,7.0,124,0.0,0.0
30.6,21.2,3.0,145,0.0,0.0
33.6,14.2,7.6,684,0.0,0.0
56.3,14.2,5.5,354,8.0,2.1972245773362196
32.3,8.5,9.8,41,0.0,0.0
57.7,105.5,5.5,88,1.0,0.6931471805599453
34.3,-8.6,2.3,33,1.0,0.6931471805599453
31.2,-1.4,11.1,786,0.0,0.0
39.1,-37.2,15.5,469,1.0,0.6931471805599453
25.2,-42.9,0.0,30,8.0,2.1972245773362196
62.1,105.5,0.0,70,40.0,3.713572066704308
40.0,12.8,16.1,311,0.0,0.0
53.0,-2.9,12.4,220,7.0,2.0794415416798357
37.6,59.7,3.0,24,0.0,0.0
62.1,-31.5,21.0,23,50.0,3.9318256327243257
44.0,86.7,9.6,231,0.0,0.0
51.0,92.5,26.4,76,0.0,0.0
17.7,-34.9,0.0,78,1.0,0.6931471805599453
57.2,8.5,1.6,221,38.0,3.6635616461296463
68.6,137.1,0.5,107,22.0,3.1354942159291497
70.7,120.7,4.8,63,13.0,2.6390573296152584
35.6,29.1,6.2,479,0.0,0.0
73.2,55.2,7.2,210,40.0,3.713572066704308
40.2,29.2,10.1,1363,0.0,0.0
70.2,137.1,0.0,80,64.0,4.174387269895637
63.7,4.8,1.6,54,75.0,4.330733340286331
41.1,-24.1,0.0,60,55.0,4.02535169073515
41.9,55.5,8.6,155,0.0,0.0
51.0,21.5,0.0,15,33.0,3.5263605246161616
4.9,-23.2,0.0,68,0.0,0.0
16.3,11.3,0.0,108,0.0,0.0
45.7,39.3,0.0,98,7.0,2.0794415416798357
25.8,-31.5,18.7,909,0.0,0.0
6.5,-20.1,0.0,44,0.0,0.0
45.1,2.8,8.4,73,1.0,0.6931471805599453
34.0,10.6,10.1,1862,0.0,0.0
62.9,55.9,0.0,45,61.0,4.127134385045092
70.5,29.1,14.0,78,18.0,2.9444389791664403
53.1,8.9,4.5,117,8.0,2.1972245773362196
67.4,150.6,0.0,35,40.0,3.713572066704308
46.5,137.1,0.0,30,1.0,0.6931471805599453
29.5,18.5,2.2,29,0.0,0.0
44.7,-22.1,2.5,146,22.0,3.1354942159291497
36.5,-20.6,0.0,61,29.0,3.4011973816621555
73.9,22.8,9.8,39,47.0,3.871201010907891
46.4,-0.1,10.6,632,1.0,0.6931471805599453
50.9,14.2,3.9,624,2.0,1.0986122886681098
32.7,-0.1,11.7,2380,0.0,0.0
43.6,2.5,7.3,1116,1.0,0.6931471805599453
56.6,34.4,4.9,592,2.0,1.0986122886681098
69.1,137.1,8.9,30,2.0,1.0986122886681098
58.1,-2.9,11.6,432,22.0,3.1354942159291497
40.9,55.9,0.0,26,1.0,0.6931471805599453
40.3,50.2,7.7,87,0.0,0.0
56.7,150.6,0.0,43,7.0,2.0794415416798357
62.1,36.4,4.1,70,1.0,0.6931471805599453
29.9,-0.7,3.1,332,0.0,0.0
17.7,-31.4,9.8,286,0.0,0.0
